Periodo,Transecto,Sitio,Planta,Polinizador,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Geranium molle,Bombus terrestris,
3,3,14,Geranium robertianum,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Geranium molle,Bombus lapidarius,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Lamium purpureum cf. ,Bombus terrestris,
3,3,14,Ranunculus tuberosus,Diptera sp.,
3,3,14,Ranunculus tuberosus,Diptera sp.,
3,3,14,Ranunculus tuberosus,Diptera sp.,
3,1,15,Taraxacum officinale,Andrena sp.,
3,1,15,Taraxacum officinale,Apoidea sp.,
3,1,15,Ranunculus bulbosus,Formicidae sp.,
3,1,15,Ranunculus bulbosus,Formicidae sp.,
3,1,15,Ranunculus bulbosus,Formicidae sp.,
3,1,15,Bellis perennis,Diptera sp. ,
3,1,15,Taraxacum officinale,Apoidea sp.,
3,1,15,Taraxacum officinale,Andrena sp.,
3,1,15,Bellis perennis,Lucilia sp.,
3,1,15,Bellis perennis,Lucilia sp.,
3,1,15,Taraxacum officinale,Andrena sp.,
3,1,15,Ranunculus repens,Diptera sp.,
3,1,15,Taraxacum officinale,Andrena sp.,
3,1,15,Taraxacum officinale,Andrena sp.,
3,1,15,Ranunculus tuberosus,Diptera sp.,
3,1,15,Potentilla montana,Bombus terrestris,
3,1,15,Potentilla montana,Bombus terrestris,
3,1,15,Potentilla montana,Bombus terrestris,
3,1,15,Ranunculus bulbosus,Diptera sp.,
3,1,15,Ranunculus repens,Formicidae sp.,
3,1,15,Bellis perennis,Lucilia sp.,
3,1,15,Bellis perennis,Lucilia sp.,
3,1,15,Taraxacum officinale,Andrena sp.,
3,1,15,Bellis perennis,Lucilia sp.,
3,1,15,Ranunculus repens,Apoidea sp.,
3,1,15,Ranunculus repens,Formicidae sp.,
3,1,15,Bellis perennis,Lucilia sp.,
3,1,15,Bellis perennis,Apoidea sp.,
3,1,15,Bellis perennis,Apoidea sp.,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,1,15,Lotus corniculatus,Bombus sp. ,
3,2,15,Potentilla montana,Andrena sp.,
3,2,15,Potentilla montana,Andrena sp. cf,
3,2,15,Bellis perennis,Diptera sp. ,
3,2,15,Taraxacum officinale,Apoidea sp.,
3,2,15,Bellis perennis,Lucilia sp. cf,
3,2,15,Ranunculus bulbosus,Diptera sp. ,
3,2,15,Ranunculus bulbosus,Diptera sp.,
3,2,15,Ranunculus bulbosus,Diptera sp.,
3,2,15,Ranunculus bulbosus,Diptera sp.,
3,2,15,Bellis perennis,Lucilia sp. ,
3,2,15,Veronica chamaedrys,Syrphidae sp.,
3,3,15,Bellis perennis,Lucilia sp.,
3,3,15,Bellis perennis,Lucilia sp.,
3,3,15,Bellis perennis,Lucilia sp.,
3,3,15,Bellis perennis,Diptera sp.,
3,3,15,Lotus corniculatus,Bombus terrestris,
3,3,15,Ranunculus bulbosus,Lasioglossum sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Vicia pyrenaica,Bombus sp. ,
3,3,15,Taraxacum officinale,Lepidoptera sp.,
3,3,15,Ranunculus bulbosus,Lepidoptera sp.,
3,3,15,Ranunculus repens,Diptera sp.,
3,3,15,Ranunculus repens,Formicidae sp.,
3,3,15,Ranunculus bulbosus,Lasioglossum sp. ,
3,3,15,Ranunculus bulbosus,Diptera sp.,
3,3,15,Potentilla montana,Bombus sp. ,
3,3,15,Potentilla montana,Bombus sp. ,
3,3,15,Potentilla montana,Bombus sp. ,
3,3,15,Potentilla montana,Bombus sp. ,
3,3,15,Potentilla montana,Bombus sp. ,
3,3,15,Bellis perennis,Diptera sp.,
3,3,15,Ranunculus bulbosus,Diptera sp.,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,3,15,Lotus corniculatus,Bombus sp. ,
3,1,16,Taraxacum officinale,Hymenoptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Bellis perennis,Lepidoptera sp.,
3,1,16,Vicia pyrenaica,Bombus lapidarius,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Taraxacum officinale,Lasioglossum sp. cf,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Ranunculus tuberosus,Diptera sp.,
3,1,16,Bellis perennis,Diptera sp.,
3,1,16,Bellis perennis,Diptera sp.,
3,1,16,Bellis perennis,Lucilia sp. ,
3,1,16,Bellis perennis,Lucilia sp. ,
3,1,16,Bellis perennis,Lucilia sp. ,
3,1,16,Potentilla montana,Bombus terrestris,
3,1,16,Potentilla montana,Lucilia sp.,
3,1,16,Bellis perennis,Lucilia sp.,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Pedicularis sylvatica,Bombus terrestris,
3,1,16,Potentilla erecta,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Taraxacum officinale,Andrena sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Elateridae sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Lucilia sp.,
3,2,16,Bellis perennis,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Ranunculus tuberosus,Diptera sp.,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Potentilla montana,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Apis mellifera,
3,2,16,Crataegus monogyna,Eristalis tenax,
3,2,16,Crataegus monogyna,Eristalis tenax,
3,2,16,Crataegus monogyna,Eristalis tenax,
3,2,16,Potentilla erecta,Bombus terrestris,
3,2,16,Potentilla erecta,Bombus terrestris,
3,2,16,Potentilla erecta,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Pedicularis sylvatica,Bombus terrestris,
3,2,16,Bellis perennis,Lucilia sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Bellis perennis,Coleoptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Bellis perennis,Lucilia sp.,
3,3,16,Potentilla montana,Bombus terrestris,
3,3,16,Potentilla montana,Bombus terrestris,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Ranunculus tuberosus,Diptera sp.,
3,3,16,Potentilla montana,Bombus terrestris,
3,3,16,Bellis perennis,Eupeodes sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Bellis perennis,Lepidoptera sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Bellis perennis,Diptera sp.,
3,3,16,Bellis perennis,Eupeodes sp.,
3,3,16,Vicia pyrenaica,Bombus lapidarius,
3,3,16,Bellis perennis,Lucilia sp.,
4,1,1,Bellis perennis,Diptera sp.,
4,1,1,Taraxacum gr. officinale,Eristalis sp.,
4,1,1,Taraxacum gr. officinale,Coleoptera sp.,
4,1,1,Taraxacum gr. officinale,Apocrita sp.,
4,1,1,Taraxacum gr. officinale,Diptera sp.,
4,1,1,Taraxacum gr. officinale,Sphaerophoria sp.,
4,1,1,Bellis perennis,Lucilia sp.,
4,1,1,Bellis perennis,Coleoptera sp.,
4,1,1,Taraxacum gr. officinale,Hymenoptera sp. ,
4,1,1,Taraxacum gr. officinale,Coleoptera sp.,
4,1,1,Bellis perennis,Lucilia sp.,
4,1,1,Lysimachia nemorum,Coleoptera sp.,
4,1,1,Lysimachia nemorum,Coleoptera sp.,
4,1,1,Lysimachia nemorum,Coleoptera sp.,
4,1,1,Lysimachia nemorum,Coleoptera sp.,
4,1,1,Lysimachia nemorum,Coleoptera sp.,
4,1,1,Bellis perennis,Coleoptera sp.,
4,1,1,Vicia pyrenaica,Bombus terrestris,
4,1,1,Vicia pyrenaica,Bombus terrestris,
4,1,1,Anthillys vulneraria,Bombus terrestris,
4,1,1,Bellis perennis,Lucilia sp.,
4,1,1,Ranunculus tuberosus,Coleoptera sp.,
4,1,1,Ranunculus tuberosus,Coleoptera sp.,
4,1,1,Ranunculus tuberosus,Coleoptera sp.,
4,1,1,Ranunculus tuberosus,Coleoptera sp.,
4,1,1,Ranunculus tuberosus,Coleoptera sp.,
4,1,1,Bellis perennis,Lucilia sp.,
4,1,1,Ranunculus tuberosus,Coleoptera sp.,
4,1,1,Bellis perennis,Lepidoptera sp.,
4,1,1,Vicia pyrenaica,Hymenoptera sp. ,
4,1,1,Vicia pyrenaica,Hymenoptera sp. ,
4,1,1,Bellis perennis,Diptera sp.,
4,1,1,Vicia pyrenaica,Bombus sp.,
4,1,1,Bellis perennis,Diptera sp.,
4,1,1,Vicia pyrenaica,Bombus sp.,
4,1,1,Vicia pyrenaica,Bombus sp.,
4,1,1,Vicia pyrenaica,Bombus sp.,
4,1,1,Vicia pyrenaica,Bombus sp.,
4,1,1,Vicia pyrenaica,Bombus sp.,
4,1,1,Linaria propinqua,Bombus pascuorum,
4,1,1,Linaria propinqua,Bombus pascuorum,
4,1,1,Taraxacum gr. officinale,Apis mellifera,
4,1,1,Ranunculus tuberosus,Coleoptera sp.,
4,1,1,Ranunculus tuberosus,Formicidae sp. ,
4,1,1,Ranunculus tuberosus,Formicidae sp. ,
4,1,1,Ranunculus tuberosus,Formicidae sp. ,
4,2,1,Bellis perennis,Lucilia sp.,
4,2,1,Bellis perennis,Lucilia sp.,
4,2,1,Bellis perennis,Coleoptera sp.,
4,2,1,Bellis perennis,Diptera sp.,
4,2,1,Bellis perennis,Diptera sp.,
4,2,1,Bellis perennis,Lucilia sp.,
4,2,1,Bellis perennis,Diptera sp.,
4,2,1,Ranunculus tuberosus,Hymenoptera sp. ,
4,2,1,Medicago lupulina,Andrena sp.,
4,2,1,Ranunculus acris,Hymenoptera sp. ,
4,2,1,Bellis perennis,Eristalis sp.,
4,2,1,Bellis perennis,Eristalis sp.,
4,2,1,Bellis perennis,Eristalis sp.,
4,2,1,Erinus alpinus,Bombus sp.,
4,2,1,Ranunculus tuberosus,Diptera sp.,
4,2,1,Ranunculus tuberosus,Formicidae sp.,
4,2,1,Bellis perennis,Diptera sp.,
4,2,1,Vicia pyrenaica,Bombus sp.,
4,2,1,Vicia pyrenaica,Bombus sp.,
4,2,1,Bellis perennis,Sphaerophoria sp.,
4,2,1,Ranunculus tuberosus,Eupeodes sp.,
4,2,1,Bellis perennis,Eupeodes sp.,
4,2,1,Ranunculus tuberosus,Eupeodes sp.,
4,2,1,Vicia pyrenaica,Eupeodes sp.,
4,2,1,Vicia pyrenaica,Bombus lapidarius,
4,2,1,Vicia pyrenaica,Bombus lapidarius,
4,2,1,Vicia pyrenaica,Bombus sp.,
4,2,1,Thymus polytrichus,Bombus sp.,
4,2,1,Bellis perennis,Diptera sp.,
4,2,1,Ranunculus tuberosus,Formicidae sp.,
4,3,1,Bellis perennis,Eupeodes sp.,
4,3,1,Bellis perennis,Sphaerophoria sp.,
4,3,1,Bellis perennis,Eupeodes sp.,
4,3,1,Ranunculus tuberosus,Formicidae sp.,
4,3,1,Vicia pyrenaica,Eucera sp.,
4,3,1,Vicia pyrenaica,Eucera sp.,
4,3,1,Vicia pyrenaica,Bombus sp.,
4,3,1,Anthyllis vulneraria,Bombus sp.,
4,3,1,Vicia pyrenaica,Formicidae sp. ,
4,3,1,Bellis perennis,Eristalis sp.,
4,3,1,Bellis perennis,Coleoptera sp.,
4,3,1,Vicia pyrenaica,Bombus sp.,
4,3,1,Bellis perennis,Coleoptera sp.,
4,3,1,Bellis perennis,Hemiptera sp.,
4,3,1,Bellis perennis,Coleoptera sp.,
4,3,1,Bellis perennis,Coleoptera sp.,
4,3,1,Bellis perennis,Coleoptera sp.,
4,3,1,Bellis perennis,Sphaerophoria sp.,
4,3,1,Vicia pyrenaica,Bombus sp.,
4,3,1,Vicia pyrenaica,Bombus sp.,
4,3,1,Bellis perennis,Diptera sp.,
4,3,1,Medicago lupulina,Eupeodes sp.,
4,3,1,Bellis perennis,Lepidoptera sp.,
4,3,1,Bellis perennis,Diptera sp.,
4,3,1,Vicia pyrenaica,Bombus sp.,
4,3,1,Vicia pyrenaica,Bombus sp.,
4,3,1,Vicia pyrenaica,Bombus sp.,
4,3,1,Geranium robertianum,Bombus sp.,
4,3,1,Ranunculus tuberosus,Diptera sp.,
4,1,2,Bellis perennis,Sphaerophoria sp.,
4,1,2,Ranunculus sp.,Coleoptera sp.,
4,1,2,Ranunculus sp.,Coleoptera sp.,
4,1,2,Ranunculus sp.,Coleoptera sp.,
4,1,2,Geranium robertianum,Diptera sp.,
4,1,2,Myosotis sp. ,Coleoptera sp.,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Eupeodes sp. cf,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Crataegus monogyna,Apis mellifera,
4,1,2,Myosotis sp. ,Diptera sp.,
4,1,2,Bellis perennis,Lucilia sp.,
4,1,2,Taraxacum officinale,Eupeodes sp. ,
4,1,2,Ranunculus tuberosus,Coleoptera sp.,
4,1,2,Ranunculus tuberosus,Coleoptera sp.,
4,2,2,Vicia pyrenaica,Bombus pascuorum,
4,2,2,Erinus alpinus,Eristalis sp.,
4,2,2,Bellis perennis,Lucilia sp.,
4,2,2,Ranunculus sp.,Diptera sp.,
4,2,2,Potentilla erecta,Sphaerophoria sp.,
4,2,2,Potentilla erecta,Lasioglossum sp. cf,
4,2,2,Potentilla erecta,Lasioglossum sp. cf,
4,2,2,Potentilla erecta,Lasioglossum sp. cf,
4,2,2,Bellis perennis,Eupeodes sp.,
4,2,2,Crataegus monogyna,Eristalis sp.,
4,2,2,Crataegus monogyna,Eristalis sp.,
4,2,2,Crataegus monogyna,Eristalis sp.,
4,2,2,Crataegus monogyna,Apis mellifera,
4,2,2,Crataegus monogyna,Apis mellifera,
4,2,2,Crataegus monogyna,Apis mellifera,
4,2,2,Crataegus monogyna,Apis mellifera,
4,2,2,Crataegus monogyna,Diptera sp.,
4,2,2,Bellis perennis,Eristalis tenax,
4,2,2,Bellis perennis,Eristalis tenax,
4,2,2,Taraxacum officinale,Syrphidae sp.,
4,2,2,Taraxacum officinale,Syrphidae sp.,
4,2,2,Taraxacum officinale,Syrphidae sp.,
4,2,2,Ranunculus sp.,Coleoptera sp.,
4,2,2,Crataegus monogyna,Diptera sp.,
4,2,2,Crataegus monogyna,Diptera sp.,
4,2,2,Veronica chamaedrys,Diptera sp.,
4,2,2,Veronica chamaedrys,Diptera sp.,
4,2,2,Ranunculus sp.,Coleoptera sp.,
4,2,2,Bellis perennis,Lucilia sp.,
4,2,2,Ranunculus sp.,Coleoptera sp.,
4,2,2,Ranunculus sp.,Coleoptera sp.,
4,2,2,Ranunculus sp.,Coleoptera sp.,
4,2,2,Bellis perennis,Lucilia sp.,
4,2,2,Bellis perennis,Lucilia sp.,
4,3,2,Bellis perennis,Coleoptera sp.,
4,3,2,Ranunculus sp.,Coleoptera sp.,
4,3,2,Ranunculus sp.,Coleoptera sp.,
4,3,2,Ranunculus sp.,Coleoptera sp.,
4,3,2,Ranunculus sp.,Coleoptera sp.,
4,3,2,Ranunculus sp.,Coleoptera sp.,
4,3,2,Ranunculus sp.,Coleoptera sp.,
4,3,2,Ranunculus sp.,Coleoptera sp.,
4,3,2,Ranunculus sp.,Coleoptera sp.,
